Time (s),Bx (µT),Bz (µT)
7.789999961853027,-6.700057506561279,52.02492141723633
7.800000190734863,-6.619187355041504,51.29967498779297
7.809999942779541,-7.185277938842773,50.09092712402344
7.820000171661377,-7.691368103027344,49.95835494995117
7.829999923706055,-7.902673721313477,49.576236724853516
7.840000152587891,-7.876586437225342,48.74700927734375
7.849999904632568,-8.038326263427734,48.66642379760742
7.860000133514404,-7.887021064758301,48.351890563964844
7.869999885559082,-7.667889595031738,48.487064361572266
7.880000114440918,-7.8635430335998535,48.845787048339844
7.889999866485596,-8.51311206817627,48.9991569519043
7.900000095367432,-8.836592674255371,48.11273956298828
7.909999847412109,-9.084420204162598,48.357093811035156
7.920000076293945,-9.546162605285645,48.18812561035156
7.929999828338623,-10.112252235412598,48.08934783935547
7.940000057220459,-10.678342819213867,48.24271774291992
7.949999809265137,-11.244433403015137,47.5174674987793
7.960000038146973,-11.737480163574219,47.22892761230469
7.96999979019165,-11.96182918548584,46.987178802490234
7.980000019073486,-12.074003219604492,46.65184783935547
7.989999771118164,-12.246177673339844,46.2827262878418
8,-12.488788604736328,46.685638427734375
8.010000228881836,-12.942704200744629,45.61466598510742
8.020000457763672,-13.180096626281738,44.47350311279297
8.029999732971191,-13.375750541687012,43.6546745300293
8.039999961853027,-13.748795509338379,43.0178108215332
8.050000190734863,-13.829666137695312,40.19740295410156
8.0600004196167,-13.978363037109375,38.66112518310547
8.069999694824219,-14.18705940246582,37.8864860534668
8.079999923706055,-14.273146629333496,37.11964797973633
8.09000015258789,-14.035754203796387,35.6197624206543
8.100000381469727,-13.874013900756836,34.572181701660156
8.109999656677246,-13.516620635986328,32.3548469543457
8.119999885559082,-13.023574829101562,30.033533096313477
8.130000114440918,-12.480962753295898,28.23211097717285
8.140000343322754,-11.985307693481445,27.28590965270996
8.149999618530273,-11.176606178283691,24.546083450317383
8.15999984741211,-10.806169509887695,23.05399513244629
8.170000076293945,-10.313122749328613,21.842649459838867
8.180000305175781,-9.668771743774414,20.34536361694336
8.1899995803833,-9.264420509338379,18.250202178955078
8.199999809265137,-8.779200553894043,16.799705505371094
8.210000038146973,-8.233980178833008,15.648147583007812
8.220000267028809,-7.8244123458862305,14.093673706054688
8.229999542236328,-7.636585235595703,12.180475234985352
8.239999771118164,-7.636585235595703,10.891145706176758
8.25,-6.932232856750488,8.821979522705078
8.260000228881836,-6.491360664367676,7.0699462890625
8.270000457763672,-6.131358623504639,5.4582839012146
8.279999732971191,-5.633094787597656,3.7374448776245117
8.289999961853027,-4.743524074554443,1.5617010593414307
8.300000190734863,-4.53482723236084,-0.16173768043518066
8.3100004196167,-4.044389724731445,-2.290691375732422
8.319999694824219,-3.499168872833252,-4.695187091827393
8.329999923706055,-3.1078619956970215,-7.2582502365112305
8.34000015258789,-2.784381866455078,-10.159242630004883
8.350000381469727,-2.3148136138916016,-11.531753540039062
8.359999656677246,-2.3513355255126953,-13.208402633666992
8.369999885559082,-2.6748158931732178,-15.111204147338867
8.380000114440918,-2.9356870651245117,-17.016605377197266
8.390000343322754,-2.77394700050354,-19.272930145263672
8.399999618530273,-3.246123790740967,-21.17833137512207
8.40999984741211,-3.762648582458496,-22.834184646606445
8.420000076293945,-4.19047737121582,-24.622610092163086
8.430000305175781,-4.506131649017334,-26.738567352294922
8.4399995803833,-4.748741626739502,-27.544397354125977
8.449999809265137,-5.059177875518799,-29.161258697509766
8.460000038146973,-5.429615020751953,-31.027666091918945
8.470000267028809,-5.833965301513672,-32.3897819519043
8.479999542236328,-6.217446327209473,-32.602935791015625
8.489999771118164,-6.29831600189209,-33.5699348449707
8.5,-6.379186153411865,-34.796875
8.510000228881836,-6.327012062072754,-35.158199310302734
8.520000457763672,-6.282663822174072,-35.3869514465332
8.529999732971191,-6.507013320922852,-37.13898468017578
8.539999961853027,-6.18353271484375,-38.26715087890625
8.550000190734863,-6.360925197601318,-38.70905685424805
8.5600004196167,-6.684405326843262,-38.74284744262695
8.569999694824219,-6.966146469116211,-38.893619537353516
8.579999923706055,-7.1278862953186035,-39.941200256347656
8.59000015258789,-6.642665863037109,-40.58586502075195
8.600000381469727,-6.337446689605713,-40.871803283691406
8.609999656677246,-6.055706024169922,-40.72103500366211
8.619999885559082,-5.713964939117432,-40.51047897338867
8.630000114440918,-5.309614181518555,-41.23572540283203
8.640000343322754,-5.061786651611328,-40.86920166015625
8.649999618530273,-4.64700174331665,-40.580665588378906
8.65999984741211,-4.344391345977783,-40.84840774536133
8.670000076293945,-4.185259819030762,-41.46967697143555
8.680000305175781,-3.7000396251678467,-40.98617935180664
8.6899995803833,-3.1391665935516357,-40.578067779541016
8.699999809265137,-2.901773691177368,-40.06597137451172
8.710000038146973,-2.7191638946533203,-39.806026458740234
8.720000267028809,-2.4869887828826904,-39.99319076538086
8.729999542236328,-2.7295987606048584,-40.315521240234375
8.739999771118164,-2.8261210918426514,-40.63785171508789
8.75,-2.959165334701538,-39.81642532348633
8.760000228881836,-3.0582964420318604,-38.70905685424805
8.770000457763672,-3.110470771789551,-38.14497375488281
8.779999732971191,-3.5148208141326904,-37.580894470214844
8.789999961853027,-3.848736047744751,-36.244773864746094
8.800000190734863,-4.023519992828369,-35.189395904541016
8.8100004196167,-4.13308572769165,-33.86886978149414
8.819999694824219,-4.286999702453613,-31.64373779296875
8.829999923706055,-4.367869853973389,-29.70974349975586
8.84000015258789,-4.448740005493164,-27.843334197998047
8.850000381469727,-4.435696125030518,-26.317455291748047
8.859999656677246,-4.302651882171631,-24.794174194335938
8.869999885559082,-4.0287370681762695,-22.800392150878906
8.880000114440918,-3.3009066581726074,-21.10814666748047
8.890000343322754,-2.5078582763671875,-18.831024169921875
8.899999618530273,-1.5661134719848633,-15.971623420715332
8.90999984741211,-0.5852380990982056,-13.169410705566406
8.920000076293945,0.23389731347560883,-11.331596374511719
8.930000305175781,1.3660780191421509,-7.544189929962158
8.9399995803833,2.748695135116577,-4.193492412567139
8.949999809265137,4.079137802124023,-0.4710727035999298
8.960000038146973,5.333928108215332,3.261744737625122
8.970000267028809,6.708719253540039,5.6792378425598145
8.979999542236328,8.002639770507812,9.14431095123291
8.989999771118164,9.356560707092285,12.609384536743164
9,10.613960266113281,15.489581108093262
9.010000228881836,11.70961856842041,17.80049705505371
9.020000457763672,12.680059432983398,20.298572540283203
9.029999732971191,13.18093204498291,23.88842010498047
9.039999961853027,13.838327407836914,27.114343643188477
9.050000190734863,14.127894401550293,29.59422492980957
9.0600004196167,13.99484920501709,31.569808959960938
9.069999694824219,14.318330764770508,34.390220642089844
9.079999923706055,14.112241744995117,36.3060188293457
9.09000015258789,13.92441463470459,38.37778091430664
9.100000381469727,13.593109130859375,40.688697814941406
9.109999656677246,13.053105354309082,42.9658203125
9.119999885559082,12.648755073547363,44.09398651123047
9.130000114440918,12.244404792785645,45.5860710144043
9.140000343322754,11.527009010314941,46.701236724853516
9.149999618530273,10.637438774108887,47.65003967285156
9.15999984741211,9.758302688598633,48.718414306640625
9.170000076293945,8.949602127075195,49.927162170410156
9.180000305175781,8.211337089538574,50.92535400390625
9.1899995803833,7.582637310028076,51.20089340209961
9.199999809265137,6.786980152130127,51.4686393737793
9.210000038146973,5.613059997558594,52.45383071899414
9.220000267028809,4.804359436035156,52.856746673583984
9.229999542236328,3.92783260345459,53.12449264526367
9.239999771118164,3.320002794265747,53.31945037841797
9.25,2.680868625640869,53.40263366699219
9.260000228881836,1.6060794591903687,53.34804153442383
9.270000457763672,1.3634693622589111,53.670379638671875
9.279999732971191,1.3165125846862793,53.60279083251953
9.289999961853027,1.0947721004486084,53.530006408691406
9.300000190734863,0.7608570456504822,53.27265930175781
9.3100004196167,0.5965082049369812,52.40964126586914
9.319999694824219,0.3538980484008789,52.24847412109375
9.329999923706055,-0.2017575055360794,52.149696350097656
9.34000015258789,-0.7234997749328613,52.11070251464844
9.350000381469727,-1.0861107110977173,52.13149642944336
9.359999656677246,-1.3287208080291748,52.21208190917969
9.369999885559082,-1.8948111534118652,51.40625
9.380000114440918,-2.7009031772613525,51.43744659423828
9.390000343322754,-3.160036325454712,51.17490005493164
9.399999618530273,-3.287863254547119,50.2338981628418
9.40999984741211,-3.8539535999298096,49.105735778808594
9.420000076293945,-3.8722145557403564,49.849178314208984
9.430000305175781,-3.9296061992645264,49.22530746459961
9.4399995803833,-3.973954200744629,48.9991569519043
9.449999809265137,-3.9426496028900146,49.66981506347656
9.460000038146973,-3.780909538269043,49.105735778808594
9.470000267028809,-3.5435168743133545,48.918575286865234
9.479999542236328,-3.1365578174591064,49.194114685058594
9.489999771118164,-3.431342124938965,49.13692855834961
9.5,-4.858307361602783,48.357093811035156
9.510000228881836,-6.556578636169434,47.712425231933594
9.520000457763672,-8.839200973510742,47.28611755371094
9.529999732971191,-10.76703929901123,47.19513702392578
9.539999961853027,-12.65313720703125,46.963783264160156
9.550000190734863,-14.75314998626709,46.1761474609375
9.5600004196167,-16.289682388305664,44.967403411865234
9.569999694824219,-17.051424026489258,44.17976760864258
9.579999923706055,-17.69838523864746,43.70146560668945
9.59000015258789,-18.17317008972168,42.97882080078125
9.600000381469727,-18.319257736206055,41.56731414794922
9.609999656677246,-18.319257736206055,40.51973342895508
9.619999885559082,-18.11577796936035,39.81008529663086
9.630000114440918,-18.0140380859375,38.9782600402832
9.640000343322754,-17.727079391479492,38.06325149536133
9.649999618530273,-16.87403106689453,37.28341293334961
9.65999984741211,-16.550552368164062,36.880496978759766
9.670000076293945,-15.966200828552246,35.11286544799805
9.680000305175781,-15.319239616394043,34.29923629760742
9.6899995803833,-14.789670944213867,34.04969024658203
9.699999809265137,-14.544452667236328,32.578399658203125
9.710000038146973,-14.220972061157227,30.483238220214844
9.720000267028809,-13.897492408752441,28.51285171508789
9.729999542236328,-13.657490730285645,26.91158676147461
9.739999771118164,-13.391402244567871,25.289525985717773
9.75,-12.825311660766602,22.710866928100586
9.760000228881836,-12.420961380004883,20.53512191772461
9.770000457763672,-11.956610679626465,18.478954315185547
9.779999732971191,-11.549652099609375,16.620344161987305
9.789999961853027,-11.17138957977295,14.81892204284668
9.800000190734863,-10.60529899597168,12.64317798614502
9.8100004196167,-10.587038040161133,10.935336112976074
9.819999694824219,-10.127904891967773,9.071526527404785
9.829999923706055,-9.736598014831543,7.24670934677124
9.84000015258789,-9.577466011047363,5.180142402648926
9.850000381469727,-9.092246055603027,1.5539027452468872
9.859999656677246,-8.985288619995117,-0.941574215888977
9.869999885559082,-8.411372184753418,-3.4682443141937256
9.880000114440918,-7.8739776611328125,-6.182075500488281
9.890000343322754,-7.712237358093262,-8.94009780883789
9.899999618530273,-7.550497531890869,-10.954675674438477
9.90999984741211,-7.388757228851318,-12.386974334716797
9.920000076293945,-7.487888336181641,-13.96484375
9.930000305175781,-7.793107986450195,-15.844249725341797
9.9399995803833,-8.124414443969727,-18.00959587097168
9.949999809265137,-7.962674140930176,-20.10475730895996
9.960000038146973,-8.646156311035156,-20.655841827392578
9.970000267028809,-8.61224365234375,-22.262304306030273
9.979999542236328,-8.247023582458496,-24.451045989990234
9.989999771118164,-8.145283699035645,-26.130294799804688
10,-7.093973159790039,-26.936124801635742
10.010000228881836,-6.5852742195129395,-28.215055465698242
10.020000457763672,-6.556578636169434,-29.67854881286621
10.029999732971191,-6.773101329803467,-31.105649948120117
10.039999961853027,-6.950494289398193,-32.314395904541016
10.050000190734863,-7.354844093322754,-33.52314376831055
10.0600004196167,-7.88962984085083,-34.471946716308594
10.069999694824219,-8.056587219238281,-34.430355072021484
10.079999923706055,-7.8244123458862305,-34.20940017700195
10.09000015258789,-7.420062065124512,-35.363555908203125
10.100000381469727,-7.015711784362793,-34.88005828857422
10.109999656677246,-6.360925197601318,-36.205780029296875
10.119999885559082,-5.9252705574035645,-37.43532180786133
10.130000114440918,-5.700921058654785,-37.91362380981445
10.140000343322754,-5.296570777893066,-37.91362380981445
10.149999618530273,-4.892220497131348,-38.8000373840332
10.15999984741211,-4.727871894836426,-39.327728271484375
10.170000076293945,-4.64700174331665,-39.574676513671875
10.180000305175781,-4.547870635986328,-39.85541534423828
10.1899995803833,-4.3861308097839355,-40.82241439819336
10.199999809265137,-3.9896066188812256,-40.69763946533203
10.210000038146973,-3.413081169128418,-40.19334411621094
10.220000267028809,-2.94873046875,-40.27653121948242
10.229999542236328,-2.627859115600586,-41.071964263916016
10.239999771118164,-1.9808986186981201,-41.15254592895508
10.25,-1.258285641670227,-41.157745361328125
10.260000228881836,-0.4756722152233124,-40.7756233215332
10.270000457763672,0.1973753571510315,-40.68464279174805
10.279999732971191,0.6825956702232361,-41.10575485229492
10.289999961853027,1.1678160429000854,-40.78342056274414
10.300000190734863,2.0912997722625732,-40.31551742553711
10.3100004196167,2.748695135116577,-39.93600082397461
10.319999694824219,3.202610969543457,-39.270538330078125
10.329999923706055,3.627830743789673,-38.155372619628906
10.34000015258789,4.193921089172363,-37.671871185302734
10.350000381469727,4.900881767272949,-36.97781753540039
10.359999656677246,5.380885124206543,-36.795860290527344
10.369999885559082,5.847844123840332,-36.671085357666016
10.380000114440918,6.505239486694336,-36.190185546875
10.390000343322754,6.505239486694336,-37.23776626586914
10.399999618530273,6.573066234588623,-36.73086929321289
10.40999984741211,6.560022354125977,-35.73788070678711
10.420000076293945,6.42697811126709,-34.739688873291016
10.430000305175781,6.210454940795898,-34.01963806152344
10.4399995803833,6.372195243835449,-33.374977111816406
10.449999809265137,6.403499603271484,-32.53535079956055
10.460000038146973,6.7139363288879395,-31.4279842376709
10.470000267028809,7.115677833557129,-30.232234954833984
10.479999542236328,7.118286609649658,-29.2496395111084
10.489999771118164,7.199156761169434,-27.799144744873047
10.5,6.966981410980225,-25.662391662597656
10.510000228881836,6.560022354125977,-23.82457733154297
10.520000457763672,6.2000203132629395,-22.059547424316406
10.529999732971191,6.2000203132629395,-19.15855598449707
10.539999961853027,6.2000203132629395,-17.949810028076172
10.550000190734863,6.380021572113037,-16.202974319458008
10.5600004196167,6.622631549835205,-14.580915451049805
10.569999694824219,6.901763439178467,-12.945858001708984
10.579999923706055,7.306114196777344,-10.125448226928711
10.59000015258789,8.727861404418945,-7.383023738861084
10.600000381469727,9.781781196594238,-4.92913818359375
10.609999656677246,10.927005767822266,-2.737797498703003
10.619999885559082,12.257448196411133,-0.45807552337646484
10.630000114440918,13.06614875793457,2.926414966583252
10.640000343322754,14.026154518127441,6.537057876586914
10.649999618530273,15.106161117553711,9.235292434692383
10.65999984741211,15.933122634887695,11.525412559509277
10.670000076293945,16.36355972290039,13.979297637939453
10.680000305175781,16.929651260375977,17.04145622253418
10.6899995803833,17.20356559753418,19.37576675415039
10.699999809265137,17.237478256225586,21.892040252685547
10.710000038146973,17.031389236450195,24.64486312866211
10.720000267028809,16.637475967407227,27.566648483276367
10.729999542236328,16.313993453979492,30.628807067871094
10.739999771118164,16.060949325561523,32.00651931762695
10.75,15.372249603271484,34.02369689941406
10.760000228881836,14.573984146118164,36.573760986328125
10.770000457763672,14.073111534118652,38.98605728149414
10.779999732971191,13.42615032196045,40.59771728515625
10.789999961853027,12.779190063476562,42.68247985839844
10.800000190734863,12.273099899291992,44.1563720703125
10.8100004196167,11.842662811279297,45.38331604003906
10.819999694824219,11.336572647094727,47.16134262084961
10.829999923706055,10.527873039245605,49.01475143432617
10.84000015258789,9.914825439453125,49.89337158203125
10.850000381469727,9.526127815246582,51.068321228027344
10.859999656677246,9.236560821533203,52.28226852416992
10.869999885559082,8.832210540771484,52.53441619873047
10.880000114440918,8.42785930633545,53.0984992980957
10.890000343322754,8.086118698120117,53.66257858276367
10.899999618530273,7.345244407653809,54.10188674926758
10.90999984741211,6.213063716888428,54.46581268310547
10.920000076293945,5.080883026123047,54.949310302734375
10.930000305175781,3.8678321838378906,55.43280792236328
10.9399995803833,3.07478404045105,55.61737060546875
10.949999809265137,2.38869309425354,55.73694610595703
10.960000038146973,1.715645432472229,55.734344482421875
10.970000267028809,1.2304251194000244,55.17026138305664
10.979999542236328,0.9017274379730225,55.30803298950195
10.989999771118164,0.23389731347560883,54.61137771606445
11,-0.538281261920929,54.29164505004883
11.010000228881836,-1.3443729877471924,54.40342330932617
11.020000457763672,-2.4765539169311523,52.63059616088867
11.029999732971191,-3.8356924057006836,52.21467971801758
11.039999961853027,-4.881785869598389,51.34646224975586
11.050000190734863,-5.533963680267334,50.590023040771484
11.0600004196167,-5.870487689971924,50.3222770690918
11.069999694824219,-6.274837493896484,49.91936111450195
11.079999923706055,-6.460056304931641,49.73480224609375
11.09000015258789,-7.039190292358398,49.52164840698242
11.100000381469727,-7.691368103027344,48.9991569519043
11.109999656677246,-8.147891998291016,48.104942321777344
11.119999885559082,-8.95659351348877,47.702030181884766
11.130000114440918,-9.624423027038574,46.66744613647461
11.140000343322754,-10.32094955444336,46.230735778808594
11.149999618530273,-10.876604080200195,45.80182647705078
11.15999984741211,-11.142693519592285,44.65546798706055
11.170000076293945,-11.627913475036621,44.09138488769531
11.180000305175781,-11.9774808883667,43.18937301635742
11.1899995803833,-12.066177368164062,43.0178108215332
11.199999809265137,-12.141830444335938,43.52470397949219
11.210000038146973,-12.499223709106445,44.16157150268555
11.220000267028809,-12.175742149353027,43.51690673828125
11.229999542236328,-12.504440307617188,43.78205108642578
11.239999771118164,-12.679224014282227,43.64687728881836
11.25,-12.551397323608398,43.23616409301758
11.260000228881836,-12.334874153137207,43.386932373046875
11.270000457763672,-12.900964736938477,43.225765228271484
11.279999732971191,-13.216618537902832,43.06460189819336
11.289999961853027,-13.417490005493164,42.65388870239258
11.300000190734863,-13.474881172180176,42.009220123291016
11.3100004196167,-13.232271194458008,41.36455535888672
