Time (s),Fᵧ (N),rᵧ (m)
14.53499984741211,-2.534087896347046,0.16027168929576874
14.539999961853027,-2.5267951488494873,0.15982680022716522
14.545000076293945,-2.521205425262451,0.1593819111585617
14.550000190734863,-2.515683889389038,0.15893703699111938
14.555000305175781,-2.510162353515625,0.15849214792251587
14.5600004196167,-2.504640579223633,0.15804725885391235
14.5649995803833,-2.500894069671631,0.15760236978530884
14.569999694824219,-2.493662118911743,0.15720725059509277
14.574999809265137,-2.4880762100219727,0.1568179875612259
14.579999923706055,-2.4825546741485596,0.15642870962619781
14.585000038146973,-2.4770333766937256,0.15603941679000854
14.59000015258789,-2.4715120792388916,0.15565013885498047
14.595000267028809,-2.464211940765381,0.1552608609199524
14.600000381469727,-2.4586288928985596,0.15492168068885803
14.604999542236328,-2.4531073570251465,0.1545879989862442
14.609999656677246,-2.4475858211517334,0.15420414507389069
14.614999771118164,-2.4420645236968994,0.1538148820400238
14.619999885559082,-2.4365427494049072,0.15342560410499573
14.625,-2.431021213531494,0.15303632616996765
14.630000114440918,-2.4272823333740234,0.15269747376441956
14.635000228881836,-2.4236011505126953,0.15236380696296692
14.640000343322754,-2.4199204444885254,0.15203014016151428
14.645000457763672,-2.4162395000457764,0.15169648826122284
14.649999618530273,-2.4125585556030273,0.1513628214597702
14.654999732971191,-2.4070918560028076,0.15102915465831757
14.65999984741211,-2.4033567905426025,0.15069548785686493
14.664999961853027,-2.4014625549316406,0.1503618359565735
14.670000076293945,-2.3978347778320312,0.15002815425395966
14.675000190734863,-2.394153594970703,0.14969447255134583
14.680000305175781,-2.388683795928955,0.14941178262233734
14.6850004196167,-2.384951591491699,0.14913372695446014
14.6899995803833,-2.3776907920837402,0.14880459010601044
14.694999694824219,-2.372119188308716,0.148470938205719
14.699999809265137,-2.3683886528015137,0.14813728630542755
14.704999923706055,-2.3629159927368164,0.14780361950397491
14.710000038146973,-2.355602264404297,0.14746995270252228
14.71500015258789,-2.3500332832336426,0.14713628590106964
14.720000267028809,-2.3445117473602295,0.1468026340007782
14.725000381469727,-2.3407843112945557,0.14646898210048676
14.729999542236328,-2.33530855178833,0.14613531529903412
14.734999656677246,-2.3333778381347656,0.14580164849758148
14.739999771118164,-2.3297414779663086,0.14546796679496765
14.744999885559082,-2.324263572692871,0.14513429999351501
14.75,-2.3205394744873047,0.14474888145923615
14.755000114440918,-2.31506085395813,0.14435960352420807
14.760000228881836,-2.31133770942688,0.14397032558918
14.765000343322754,-2.30405855178833,0.1435810774564743
14.770000457763672,-2.2984962463378906,0.14319178462028503
14.774999618530273,-2.2929744720458984,0.14280250668525696
14.779999732971191,-2.2892539501190186,0.14241322875022888
14.78499984741211,-2.2819700241088867,0.142023965716362
14.789999961853027,-2.276409864425659,0.14163468778133392
14.795000076293945,-2.270888566970825,0.14124540984630585
14.800000190734863,-2.265366792678833,0.14085613191127777
14.805000305175781,-2.2580411434173584,0.1404668539762497
14.8100004196167,-2.2542884349823,0.14002516865730286
14.8149995803833,-2.246997356414795,0.13958029448986053
14.819999694824219,-2.241441011428833,0.13918793201446533
14.824999809265137,-2.2341132164001465,0.13879865407943726
14.829999923706055,-2.228558301925659,0.1383567452430725
14.835000038146973,-2.223036766052246,0.1379118412733078
14.84000015258789,-2.2157070636749268,0.13746696710586548
14.845000267028809,-2.210153818130493,0.13702207803726196
14.850000381469727,-2.20463228225708,0.13657718896865845
14.854999542236328,-2.197300910949707,0.13613229990005493
14.859999656677246,-2.1917495727539062,0.13568741083145142
14.864999771118164,-2.186227798461914,0.1352425366640091
14.869999885559082,-2.178894519805908,0.13479766249656677
14.875,-2.173344850540161,0.13435277342796326
14.880000114440918,-2.1660103797912598,0.13390788435935974
14.885000228881836,-2.162275791168213,0.13346301019191742
14.890000343322754,-2.156780481338501,0.1330181211233139
14.895000457763672,-2.151258945465088,0.1325732320547104
14.899999618530273,-2.145737648010254,0.13212834298610687
14.904999732971191,-2.138400077819824,0.13168345391750336
14.90999984741211,-2.131037712097168,0.13118505477905273
14.914999961853027,-2.125493288040161,0.13068455457687378
14.920000076293945,-2.1181535720825195,0.13023768365383148
14.925000190734863,-2.112610101699829,0.12979280948638916
14.930000305175781,-2.103450298309326,0.12929418683052063
14.9350004196167,-2.094248056411743,0.12879368662834167
14.9399995803833,-2.0868656635284424,0.1283470243215561
14.944999694824219,-2.081324815750122,0.12790212035179138
14.949999809265137,-2.075803279876709,0.12734933197498322
14.954999923706055,-2.0684595108032227,0.12679322063922882
14.960000038146973,-2.0610976219177246,0.12623712420463562
14.96500015258789,-2.055558919906616,0.12568102777004242
14.970000267028809,-2.048213481903076,0.12512491643428802
14.975000381469727,-2.040851593017578,0.12456880509853363
14.979999542236328,-2.0353147983551025,0.12401269376277924
14.984999656677246,-2.0279672145843506,0.12345658242702484
14.989999771118164,-2.0187788009643555,0.12290047854185104
14.994999885559082,-2.0114033222198486,0.12234436720609665
15,-2.0040411949157715,0.12178826332092285
15.005000114440918,-1.9966793060302734,0.12123216688632965
15.010000228881836,-1.989317536354065,0.12067605555057526
15.015000343322754,-1.9819555282592773,0.12011994421482086
15.020000457763672,-1.9764236211776733,0.11961855739355087
15.024999618530273,-1.9709019660949707,0.11911805719137192
15.029999732971191,-1.963549017906189,0.1185627207159996
15.03499984741211,-1.9561872482299805,0.1180066168308258
15.039999961853027,-1.9488251209259033,0.11750546097755432
15.045000076293945,-1.943296194076538,0.11700496822595596
15.050000190734863,-1.937774658203125,0.1165044754743576
15.055000305175781,-1.9304187297821045,0.11600397527217865
15.0600004196167,-1.9248918294906616,0.11555864661931992
15.0649995803833,-1.9175348281860352,0.115113765001297
15.069999694824219,-1.9101728200912476,0.11466887593269348
15.074999809265137,-1.9028106927871704,0.11422398686408997
15.079999923706055,-1.8972861766815186,0.11377909779548645
15.085000038146973,-1.891764760017395,0.11333421617746353
15.09000015258789,-1.8844045400619507,0.11288932710886002
15.095000267028809,-1.8770424127578735,0.1124444380402565
15.100000381469727,-1.8715180158615112,0.11199955642223358
15.104999542236328,-1.8641573190689087,0.11155467480421066
15.109999656677246,-1.8586338758468628,0.11110978573560715
15.114999771118164,-1.8512742519378662,0.11066489666700363
15.119999885559082,-1.8457525968551636,0.11022001504898071
15.125,-1.84023118019104,0.10977546125650406
15.130000114440918,-1.8347097635269165,0.10938618332147598
15.135000228881836,-1.8291882276535034,0.1089969053864479
15.140000343322754,-1.8236668109893799,0.10860763490200043
15.145000457763672,-1.8181451559066772,0.10821780562400818
15.149999618530273,-1.8126236200332642,0.10777291655540466
15.154999732971191,-1.807102084159851,0.10732869803905487
15.15999984741211,-1.801580548286438,0.1069394201040268
15.164999961853027,-1.796059250831604,0.10655014216899872
15.170000076293945,-1.7905285358428955,0.10616086423397064
15.175000190734863,-1.7831860780715942,0.10577158629894257
15.180000305175781,-1.7795051336288452,0.10538230836391449
15.1850004196167,-1.775813102722168,0.10499303042888641
15.1899995803833,-1.7702914476394653,0.10460375994443893
15.194999694824219,-1.7647700309753418,0.10421448945999146
15.199999809265137,-1.7592486143112183,0.10382521152496338
15.204999923706055,-1.7537270784378052,0.1034371554851532
15.210000038146973,-1.7482054233551025,0.10310349613428116
15.21500015258789,-1.7426985502243042,0.10276983678340912
15.220000267028809,-1.7390022277832031,0.10243617743253708
15.225000381469727,-1.73348069190979,0.10210251063108444
15.229999542236328,-1.7279757261276245,0.1017688438296318
15.234999656677246,-1.724294662475586,0.10143517702817917
15.239999771118164,-1.720613718032837,0.10110151022672653
15.244999885559082,-1.7169326543807983,0.1007678434252739
15.25,-1.7132707834243774,0.10043417662382126
15.255000114440918,-1.7114301919937134,0.10010050237178802
15.260000228881836,-1.7095897197723389,0.09976684302091599
15.265000343322754,-1.7077285051345825,0.09943317621946335
15.270000457763672,-1.7040475606918335,0.09909951686859131
15.274999618530273,-1.7003445625305176,0.09876783937215805
15.279999732971191,-1.6948456764221191,0.09848979115486145
15.28499984741211,-1.6911646127700806,0.09821383655071259
15.289999961853027,-1.6875072717666626,0.09799139201641083
15.295000076293945,-1.6856423616409302,0.09776673465967178
15.300000190734863,-1.6819612979888916,0.09748868644237518
15.305000305175781,-1.6782803535461426,0.09721063822507858
15.3100004196167,-1.6745994091033936,0.09693258255720139
15.3149995803833,-1.670918345451355,0.09665452688932419
15.319999694824219,-1.6672648191452026,0.09637647122144699
15.324999809265137,-1.6654244661331177,0.09610095620155334
15.329999923706055,-1.6635552644729614,0.09587850421667099
15.335000038146973,-1.6598740816116333,0.09565341472625732
15.34000015258789,-1.656222939491272,0.09537535905838013
15.345000267028809,-1.654352068901062,0.09510006010532379
15.350000381469727,-1.650671124458313,0.09487761557102203
15.354999542236328,-1.6469899415969849,0.09465517848730087
15.359999656677246,-1.643341302871704,0.09443273395299911
15.364999771118164,-1.641467809677124,0.09421029686927795
15.369999885559082,-1.6377869844436646,0.0939878523349762
15.375,-1.634105920791626,0.09376541525125504
15.380000114440918,-1.630424976348877,0.09354297071695328
15.385000228881836,-1.626708745956421,0.0933237299323082
15.390000343322754,-1.6212233304977417,0.09315689653158188
15.395000457763672,-1.6175421476364136,0.09298675507307053
15.399999618530273,-1.613861322402954,0.09276431053876877
15.404999732971191,-1.6101423501968384,0.09254185855388641
15.40999984741211,-1.6046591997146606,0.09231942147016525
15.414999961853027,-1.600978136062622,0.0920969769358635
15.420000076293945,-1.5973366498947144,0.09187453985214233
15.425000190734863,-1.5954561233520508,0.09165209531784058
15.430000305175781,-1.5917749404907227,0.09142965078353882
15.4350004196167,-1.5880941152572632,0.09120345115661621
15.4399995803833,-1.5843709707260132,0.09092539548873901
15.444999694824219,-1.5788921117782593,0.09065119922161102
15.449999809265137,-1.5752111673355103,0.09042876213788986
15.454999923706055,-1.5715299844741821,0.09020234644412994
15.460000038146973,-1.5678491592407227,0.08992429822683334
15.46500015258789,-1.5641230344772339,0.08964215964078903
15.470000267028809,-1.5586472749710083,0.08930850028991699
15.475000381469727,-1.5549662113189697,0.08897063881158829
15.479999542236328,-1.5512852668762207,0.08858136087656021
15.484999656677246,-1.5476042032241821,0.08819208294153214
15.489999771118164,-1.543923258781433,0.08780280500650406
15.494999885559082,-1.5401936769485474,0.08741794526576996
15.5,-1.5346720218658447,0.08708427846431732
15.505000114440918,-1.5291504859924316,0.08674608916044235
15.510000228881836,-1.523679494857788,0.08635681122541428
15.515000343322754,-1.5199472904205322,0.0859675332903862
15.520000457763672,-1.5144258737564087,0.08557826280593872
15.524999618530273,-1.508904218673706,0.08518898487091064
15.529999732971191,-1.5034359693527222,0.08479971438646317
15.53499984741211,-1.4997012615203857,0.08441043645143509
15.539999961853027,-1.4942339658737183,0.08402115106582642
15.545000076293945,-1.4905529022216797,0.08363187313079834
15.550000190734863,-1.4868718385696411,0.08324260264635086
15.555000305175781,-1.4831347465515137,0.08285332471132278
15.5600004196167,-1.4776699542999268,0.0824640542268753
15.5649995803833,-1.4739890098571777,0.08207996934652328
15.569999694824219,-1.470250129699707,0.08174630999565125
15.574999809265137,-1.4647287130355835,0.08141264319419861
15.579999923706055,-1.459266185760498,0.08107898384332657
15.585000038146973,-1.4555256366729736,0.08073990792036057
15.59000015258789,-1.4500041007995605,0.08035063743591309
15.595000267028809,-1.4444825649261475,0.07996688038110733
15.600000381469727,-1.4389609098434448,0.0796332135796547
15.604999542236328,-1.4334396123886108,0.07929954677820206
15.609999656677246,-1.4279180765151978,0.07896587997674942
